candidate,n_states,ref_mean,ref_std,ref_min,ref_max,cand_mean,cand_std,cand_min,cand_max,pearson_raw,pearson_ranks,ks_statistic,wasserstein_1d
ppo_reward,1000000,38.96160143846267,28.57164042350902,-163.95233154296875,65.81697082519531,0.6494323497043886,0.47056570614132276,-1.037346601486206,2.8287103176116943,0.043379378606247604,0.2493524805162972,0.926001,45.56169143551728
ppo_cost,1000000,38.96160143846267,28.57164042350902,-163.95233154296875,65.81697082519531,1.9036830560734272,2.835462256429005,-5.2929792404174805,47.79213333129883,0.01763750850784632,-0.1612567975938113,0.896361,44.40357978162271
ppo_reward_minus_0.1_cost,1000000,38.96160143846267,28.57164042350902,-163.95233154296875,65.81697082519531,0.459064040247726,0.5613716769665489,-5.016042232513428,2.7653887271881104,0.027453823309860518,0.22972831205548078,0.926076,45.677021780876
ppo_reward_minus_1.0_cost,1000000,38.96160143846267,28.57164042350902,-163.95233154296875,65.81697082519531,-1.2542507071557454,2.897301224847463,-48.028961181640625,6.608981132507324,-0.010215590133687596,0.1926150234208129,0.925493,46.15367581822584
ppo_reward_minus_2.0_cost,1000000,38.96160143846267,28.57164042350902,-163.95233154296875,65.81697082519531,-3.157933761724215,5.7137526291322,-95.82109832763672,11.901960372924805,-0.013932722797572999,0.18664594839312718,0.924283,46.71559527087895
ppo_zreward_minus_0.1_zcost,1000000,38.96160143846267,28.57164042350902,-163.95233154296875,65.81697082519531,8.886602963320911e-08,1.0099374729258106,-4.103967666625977,4.675993919372559,0.0412061423984425,0.24848184152885947,0.924197,45.98975294360605
ppo_zreward_minus_0.2_zcost,1000000,38.96160143846267,28.57164042350902,-163.95233154296875,65.81697082519531,8.013111446052789e-08,1.0295374616885034,-5.395315647125244,4.720800399780273,0.038708525017832146,0.2455703113072811,0.924144,45.979685392542
ppo_zreward_minus_0.3_zcost,1000000,38.96160143846267,28.57164042350902,-163.95233154296875,65.81697082519531,7.232176617253572e-08,1.0582632342335452,-6.738523960113525,4.76560640335083,0.035991164167604256,0.2414759823558074,0.924085,45.96444656526071
